2024-02-10 15:14:46.699	-0.355469	0.438721	-0.827637	15.99121	1.342773	-7.263183
2024-02-10 15:14:46.709	-0.350098	0.437988	-0.826172	16.357422	-0.183105	-7.324218
2024-02-10 15:14:46.719	-0.343018	0.438965	-0.822998	16.845703	-1.159668	-7.019042
2024-02-10 15:14:46.729	-0.334961	0.434814	-0.822998	16.906738	-1.403808	-6.469726
2024-02-10 15:14:46.740	-0.327881	0.431152	-0.825195	16.967773	-1.525879	-5.737304
2024-02-10 15:14:46.750	-0.325928	0.429932	-0.827393	16.723633	-1.403808	-5.065917
2024-02-10 15:14:46.760	-0.330078	0.428467	-0.824463	16.235352	-1.098633	-4.455566
2024-02-10 15:14:46.770	-0.330322	0.426025	-0.820557	15.747069	-0.854492	-4.150391
2024-02-10 15:14:46.780	-0.330566	0.424805	-0.820068	14.648437	-0.793457	-3.967285
2024-02-10 15:14:46.791	-0.333008	0.415283	-0.817627	13.305663	-0.976562	-4.02832
2024-02-10 15:14:46.801	-0.335205	0.407471	-0.8125	12.695312	-1.464844	-3.723144
2024-02-10 15:14:46.811	-0.33374	0.397705	-0.809082	12.634276	-2.01416	-3.234863
2024-02-10 15:14:46.821	-0.334717	0.396484	-0.807373	13.244628	-2.807617	-2.685547
2024-02-10 15:14:46.832	-0.335205	0.40625	-0.812256	14.09912	-3.540039	-2.075195
2024-02-10 15:14:46.842	-0.337158	0.414795	-0.814941	14.526366	-3.967285	-1.342773
2024-02-10 15:14:46.852	-0.338623	0.419678	-0.82251	13.97705	-4.211426	-1.037598
2024-02-10 15:14:46.862	-0.338623	0.422607	-0.832275	12.634276	-4.394531	-0.732422
2024-02-10 15:14:46.873	-0.337646	0.419189	-0.841553	11.047362	-4.333496	-0.427246
2024-02-10 15:14:46.883	-0.333252	0.414307	-0.840088	9.82666	-4.394531	-0.183105
2024-02-10 15:14:46.893	-0.329346	0.409668	-0.838623	8.789063	-4.211426	0.0
2024-02-10 15:14:46.903	-0.327637	0.402588	-0.83667	7.690429	-3.540039	0.244141
2024-02-10 15:14:46.914	-0.323486	0.394043	-0.832031	7.019042	-2.746582	0.488281
2024-02-10 15:14:46.924	-0.324219	0.389404	-0.830078	6.591796	-1.770019	0.793457
2024-02-10 15:14:46.934	-0.324951	0.389648	-0.835449	6.652832	-0.671387	1.037598
2024-02-10 15:14:46.944	-0.326416	0.390869	-0.831299	6.835937	0.610352	1.220703
2024-02-10 15:14:46.955	-0.326416	0.390381	-0.830322	6.958007	1.953125	1.586914
2024-02-10 15:14:46.965	-0.32666	0.392822	-0.829834	6.896972	2.929687	1.89209
2024-02-10 15:14:46.975	-0.333496	0.393555	-0.824707	6.530761	3.784179	2.258301
2024-02-10 15:14:46.986	-0.338623	0.390869	-0.820557	6.713867	4.394531	2.929687
2024-02-10 15:14:46.996	-0.337891	0.387207	-0.82373	7.629394	4.516602	3.845215
2024-02-10 15:14:47.006	-0.339844	0.388428	-0.823975	8.300781	3.967285	4.699707
2024-02-10 15:14:47.016	-0.341553	0.390625	-0.823486	8.239746	3.051758	5.371093
2024-02-10 15:14:47.027	-0.336914	0.391113	-0.826416	7.629394	2.197266	5.554199
2024-02-10 15:14:47.037	-0.331299	0.387207	-0.829834	6.835937	1.220703	5.310058
2024-02-10 15:14:47.047	-0.323975	0.382813	-0.830322	6.530761	0.549316	5.004883
2024-02-10 15:14:47.057	-0.321045	0.382324	-0.82959	6.530761	0.061035	4.699707
2024-02-10 15:14:47.068	-0.31958	0.384766	-0.834229	6.530761	-0.061035	4.272461
2024-02-10 15:14:47.078	-0.318359	0.383545	-0.83252	6.103515	0.0	4.02832
2024-02-10 15:14:47.088	-0.322021	0.378906	-0.83252	5.554199	0.12207	3.967285
2024-02-10 15:14:47.098	-0.32959	0.375732	-0.830566	5.249023	0.12207	4.089355
2024-02-10 15:14:47.109	-0.333008	0.378662	-0.832031	5.065917	-0.12207	4.394531
2024-02-10 15:14:47.119	-0.332275	0.37793	-0.837158	4.577637	-0.793457	4.272461
2024-02-10 15:14:47.129	-0.333008	0.379883	-0.838623	4.516602	-1.708984	4.089355
2024-02-10 15:14:47.139	-0.327393	0.383301	-0.837891	4.943848	-2.441406	3.967285
2024-02-10 15:14:47.150	-0.325195	0.388428	-0.841064	4.882813	-2.807617	3.662109
2024-02-10 15:14:47.159	-0.321045	0.390869	-0.84375	4.333496	-2.929687	3.540039
2024-02-10 15:14:47.169	-0.317383	0.391113	-0.844971	3.540039	-2.563476	3.540039
2024-02-10 15:14:47.180	-0.320801	0.388672	-0.841064	2.502441	-2.075195	3.723144
2024-02-10 15:14:47.189	-0.320801	0.386475	-0.839111	1.708984	-1.647949	4.089355
2024-02-10 15:14:47.200	-0.323486	0.382324	-0.8396	0.976562	-1.403808	4.577637
2024-02-10 15:14:47.209	-0.326416	0.382813	-0.835693	0.488281	-1.342773	5.004883
2024-02-10 15:14:47.220	-0.328125	0.380371	-0.830078	-0.183105	-1.281738	5.249023
2024-02-10 15:14:47.229	-0.328125	0.380859	-0.834961	-0.915527	-1.464844	5.371093
2024-02-10 15:14:47.240	-0.329102	0.375488	-0.83667	-1.525879	-2.01416	5.493164
2024-02-10 15:14:47.250	-0.330078	0.365967	-0.832031	-1.464844	-2.746582	5.798339
2024-02-10 15:14:47.260	-0.32666	0.359863	-0.832275	-0.671387	-3.479004	6.04248
2024-02-10 15:14:47.270	-0.322754	0.361084	-0.83374	0.305176	-4.150391	5.859375
2024-02-10 15:14:47.279	-0.31543	0.366943	-0.839111	0.915527	-4.455566	5.371093
2024-02-10 15:14:47.290	-0.315674	0.379395	-0.844238	1.464844	-4.272461	4.821777
2024-02-10 15:14:47.299	-0.313477	0.391846	-0.845215	1.464844	-3.479004	4.516602
2024-02-10 15:14:47.310	-0.309814	0.397217	-0.850098	0.244141	-2.563476	4.089355
2024-02-10 15:14:47.319	-0.313232	0.393066	-0.851807	-1.037598	-1.708984	3.723144
2024-02-10 15:14:47.330	-0.317383	0.384277	-0.857178	-1.708984	-0.976562	3.662109
2024-02-10 15:14:47.340	-0.324219	0.377686	-0.857178	-1.831055	-0.732422	3.662109
2024-02-10 15:14:47.349	-0.330078	0.376953	-0.856445	-1.647949	-0.915527	3.662109
2024-02-10 15:14:47.360	-0.331299	0.374756	-0.854736	-1.525879	-1.342773	3.479004
2024-02-10 15:14:47.369	-0.32959	0.376465	-0.854736	-1.525879	-1.770019	3.295898
2024-02-10 15:14:47.380	-0.325195	0.381104	-0.851563	-1.098633	-2.075195	3.173828
2024-02-10 15:14:47.389	-0.322998	0.385254	-0.855225	-0.610352	-2.075195	3.112793
2024-02-10 15:14:47.400	-0.323242	0.393311	-0.85791	-0.488281	-1.953125	2.990722
2024-02-10 15:14:47.409	-0.327148	0.394287	-0.856689	-0.915527	-1.831055	2.990722
2024-02-10 15:14:47.419	-0.32959	0.385254	-0.85376	-1.525879	-1.770019	3.173828
2024-02-10 15:14:47.430	-0.331543	0.379639	-0.852295	-1.403808	-1.708984	3.540039
2024-02-10 15:14:47.439	-0.326172	0.377197	-0.850098	-0.854492	-1.953125	3.90625
2024-02-10 15:14:47.450	-0.326904	0.378174	-0.847168	-0.671387	-2.441406	3.967285
2024-02-10 15:14:47.459	-0.32666	0.380127	-0.8479	-0.427246	-2.868652	3.784179
2024-02-10 15:14:47.470	-0.320068	0.380615	-0.849365	-0.244141	-2.929687	3.479004
2024-02-10 15:14:47.479	-0.315918	0.385498	-0.848145	-0.061035	-3.051758	3.112793
2024-02-10 15:14:47.490	-0.313965	0.389404	-0.844482	-0.12207	-2.868652	2.502441
2024-02-10 15:14:47.500	-0.310059	0.38623	-0.844727	-0.488281	-2.380371	2.075195
2024-02-10 15:14:47.510	-0.310791	0.38501	-0.844482	-0.610352	-1.89209	1.831055
2024-02-10 15:14:47.520	-0.312744	0.385498	-0.842529	-0.610352	-1.220703	1.525879
2024-02-10 15:14:47.529	-0.317139	0.385254	-0.840088	-0.671387	-0.427246	1.464844
2024-02-10 15:14:47.540	-0.321777	0.386963	-0.840088	-0.610352	0.366211	1.220703
2024-02-10 15:14:47.549	-0.326172	0.387695	-0.842773	-0.488281	0.976562	0.915527
2024-02-10 15:14:47.560	-0.329834	0.387451	-0.844971	-0.610352	1.281738	0.732422
2024-02-10 15:14:47.570	-0.331299	0.384277	-0.845703	-0.610352	1.098633	0.488281
2024-02-10 15:14:47.580	-0.330811	0.384766	-0.844971	-0.427246	0.793457	0.488281
2024-02-10 15:14:47.590	-0.326904	0.38501	-0.846436	-0.366211	0.427246	0.549316
2024-02-10 15:14:47.601	-0.326172	0.38623	-0.844971	-0.427246	0.244141	0.488281
2024-02-10 15:14:47.611	-0.32373	0.386719	-0.845947	-0.305176	0.183105	0.610352
2024-02-10 15:14:47.621	-0.326172	0.388916	-0.847168	-0.244141	0.244141	0.427246
2024-02-10 15:14:47.632	-0.328125	0.393311	-0.847168	-0.12207	0.061035	0.305176
2024-02-10 15:14:47.642	-0.328369	0.394775	-0.849365	-0.061035	0.061035	0.244141
2024-02-10 15:14:47.652	-0.330322	0.391846	-0.849609	-0.488281	-0.12207	0.305176
2024-02-10 15:14:47.662	-0.331543	0.389404	-0.849121	-0.915527	-0.366211	0.366211
2024-02-10 15:14:47.673	-0.333008	0.388916	-0.850586	-1.281738	-0.549316	0.366211
2024-02-10 15:14:47.683	-0.332764	0.385986	-0.851563	-1.89209	-0.854492	0.305176
2024-02-10 15:14:47.693	-0.335205	0.378906	-0.851807	-2.319336	-1.464844	0.244141
2024-02-10 15:14:47.703	-0.336182	0.375	-0.84668	-1.831055	-2.258301	0.244141
2024-02-10 15:14:47.714	-0.333496	0.372314	-0.844971	-0.915527	-3.234863	0.366211
2024-02-10 15:14:47.724	-0.329834	0.374268	-0.843506	0.244141	-4.455566	0.610352
2024-02-10 15:14:47.734	-0.325684	0.38623	-0.841309	0.915527	-5.065917	0.915527
2024-02-10 15:14:47.744	-0.320557	0.395996	-0.843994	0.915527	-5.004883	1.220703
2024-02-10 15:14:47.755	-0.316162	0.407227	-0.846191	0.427246	-4.455566	1.464844
2024-02-10 15:14:47.765	-0.315186	0.407959	-0.846436	-0.549316	-3.723144	1.708984
2024-02-10 15:14:47.775	-0.316406	0.402588	-0.846436	-1.770019	-2.990722	1.953125
2024-02-10 15:14:47.785	-0.318848	0.395264	-0.8479	-2.807617	-2.258301	2.441406
2024-02-10 15:14:47.796	-0.322754	0.392578	-0.848633	-3.234863	-1.708984	3.356933
2024-02-10 15:14:47.806	-0.327637	0.390869	-0.855957	-3.601074	-1.098633	4.211426
2024-02-10 15:14:47.816	-0.329102	0.393066	-0.862793	-4.394531	-0.366211	4.882813
2024-02-10 15:14:47.826	-0.335449	0.396973	-0.869385	-6.408691	0.488281	5.310058
2024-02-10 15:14:47.837	-0.343018	0.394287	-0.880127	-8.178711	1.586914	6.225585
2024-02-10 15:14:47.847	-0.346436	0.393311	-0.876709	-7.080078	2.441406	8.728027
2024-02-10 15:14:47.857	-0.354492	0.406006	-0.876465	-3.662109	2.624511	13.305663
2024-02-10 15:14:47.867	-0.365967	0.425537	-0.874023	-0.976562	1.89209	19.40918
2024-02-10 15:14:47.877	-0.371582	0.437988	-0.86499	-0.427246	0.183105	26.30615
2024-02-10 15:14:47.888	-0.37207	0.439209	-0.853516	-0.12207	-2.624511	33.569336
2024-02-10 15:14:47.898	-0.364746	0.438477	-0.848633	0.305176	-6.103515	40.52734
2024-02-10 15:14:47.908	-0.350586	0.435059	-0.853516	-0.427246	-9.521484	45.593258
2024-02-10 15:14:47.918	-0.33667	0.424561	-0.859131	-1.953125	-13.061522	48.889156
2024-02-10 15:14:47.929	-0.315186	0.404053	-0.862305	-2.197266	-16.235352	51.208492
2024-02-10 15:14:47.939	-0.298584	0.396729	-0.863281	-0.183105	-18.310547	53.527828
2024-02-10 15:14:47.949	-0.283691	0.396729	-0.86377	2.075195	-19.40918	55.175777
2024-02-10 15:14:47.959	-0.268311	0.397461	-0.865479	3.479004	-20.202635	56.03027
2024-02-10 15:14:47.970	-0.25415	0.394287	-0.859619	3.967285	-20.324705	56.091305
2024-02-10 15:14:47.979	-0.246338	0.38916	-0.861572	4.272461	-20.26367	55.419918
2024-02-10 15:14:47.990	-0.238281	0.382813	-0.861572	5.554199	-19.714355	55.053707
2024-02-10 15:14:48.000	-0.230469	0.382813	-0.86499	7.507324	-18.127441	54.687496
2024-02-10 15:14:48.009	-0.228271	0.391602	-0.86499	9.643555	-16.357422	54.077145
2024-02-10 15:14:48.020	-0.226563	0.401611	-0.861328	11.596679	-14.526366	53.344723
2024-02-10 15:14:48.029	-0.228271	0.411865	-0.86084	12.756347	-12.390136	52.612301
2024-02-10 15:14:48.040	-0.236084	0.42041	-0.854736	12.817382	-10.253905	52.001949
2024-02-10 15:14:48.049	-0.242188	0.42334	-0.847656	12.329101	-8.483887	51.452633
2024-02-10 15:14:48.060	-0.249512	0.417236	-0.843994	11.108397	-7.568359	50.659176
2024-02-10 15:14:48.069	-0.25708	0.412109	-0.838135	10.437011	-7.8125	49.987789
2024-02-10 15:14:48.080	-0.260742	0.404297	-0.834229	10.009766	-8.850098	49.011227
2024-02-10 15:14:48.090	-0.266846	0.397217	-0.835693	10.253905	-10.437011	47.973629
2024-02-10 15:14:48.099	-0.272461	0.398682	-0.834717	11.779784	-12.268065	47.973629
2024-02-10 15:14:48.110	-0.273438	0.412109	-0.829346	13.732909	-14.465331	48.46191
2024-02-10 15:14:48.119	-0.275391	0.427002	-0.823975	14.526366	-17.028809	48.828121
